customer_id,age,gender_cd,region_size,foreign_flg,entrepreneur_flg,auto_flg,traveler_flg,partnership_flg,child_amt,realty_type,segment_cd,bundle_nm,confirmed_income,predicted_income,product_cd,functional_cd,finish_dttm,state_talk_time_sec,wo_hit_status_result_desc,wo_hit_status_reason_desc,employee_id,emp_age,emp_age_new,emp_gender_cd,emp_children_cnt,emp_work_months_cnt,emp_citizenship_country_cd,emp_marital_status_cd,day_of_week,holiday_flg,million_city,child_flg,approval_flg
363799130,44.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2022-09-09,8.0,"Дозвон, Отказ",Отказ прослушать предложение,162111.0,24.0,22.0,0.0,,0.0,,,4,0,,0,0
509907063,49.0,0.0,town,0.0,0.0,1.0,0.0,0.0,0.0,Квартира,t_06 (28),Без подписки,,13123.5,Investment,Utilization,2024-04-26,38.0,"Дозвон, Отказ",отказ от диалога,174824.0,37.0,36.0,0.0,,17.0,,,4,0,0.0,0,0
68547328,40.0,0.0,town,0.0,0.0,1.0,0.0,1.0,1.0,Квартира,t_01 (4),Pro,,,Cash Loan,Preapprove,2024-04-05,9.0,"Дозвон, Отказ",Третье лицо,264573.0,25.0,24.0,0.0,,0.0,,,4,0,0.0,1,0
590916698,41.0,0.0,,,,,,,,,,Без подписки,,15492.3,Debit Cards,BAF,2024-08-08,32.0,"Дозвон, Отказ",Действующий клиент,287753.0,19.0,19.0,1.0,,0.0,Россия,,3,0,,0,0
148368208,32.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2024-07-29,95.0,"Дозвон, Отказ",Другой банк,185722.0,47.0,46.0,0.0,,17.0,,,0,0,,0,0
391407977,20.0,1.0,urban,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,u_09 (32),Без подписки,,11182.36,Credit Cards,Meeting,2024-03-21,184.0,"Дозвон, Успешно",Назначена встреча,239576.0,57.0,56.0,0.0,,4.0,,,3,0,1.0,0,1
72188925,41.0,1.0,town,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,t_07 (29),Без подписки,,,MVNO,Incoming,2023-03-20,32.0,"Дозвон, Отказ",Переведен в мобайл/банк,6745.0,50.0,49.0,0.0,,73.0,,,0,0,0.0,0,0
140454981,58.0,0.0,,,,,,,,,,Без подписки,,,MVNO,Cold,2022-11-03,23.0,"Дозвон, Отказ",Другое,168175.0,22.0,20.0,1.0,,0.0,,,3,0,,0,0
84564428,28.0,1.0,urban,0.0,0.0,1.0,0.0,1.0,0.0,Нет своего жилья,u_02 (5),Без подписки,,16823.5,Cash Loan,Upsell,2024-03-21,135.0,"Дозвон, Отказ",Другое,167703.0,34.0,33.0,0.0,,17.0,,,3,0,1.0,0,0
532604635,18.0,0.0,rural,0.0,0.0,0.0,0.0,0.0,0.0,Нет своего жилья,r_08 (38),Pro,,11527.92,MVNO,Afterfilling,2024-03-19,59.0,"Дозвон, Отказ",Другое,248451.0,49.0,48.0,0.0,,1.0,Россия,Холост/не замужем,1,0,0.0,0,0
19744111,36.0,1.0,town,0.0,0.0,1.0,0.0,1.0,2.0,Квартира,t_01 (4),Premium,35182.33,,Osago,Prolongation,2022-08-14,,"Дозвон, Отказ",Дубль,2615.0,28.0,26.0,0.0,0.0,6.0,,,6,1,0.0,1,0
184839966,18.0,0.0,msk,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,m_11 (34),Без подписки,,,Credit Cards,Preapprove,2023-10-12,59.0,"Дозвон, Отказ",Кредитная карта не нужна,201072.0,24.0,25.0,0.0,,5.0,,,3,0,1.0,0,0
213265758,41.0,0.0,town,0.0,1.0,1.0,0.0,1.0,1.0,Нет своего жилья,t_06 (28),Без подписки,,,Credit Cards,Preapprove,2022-06-30,17.0,"Дозвон, Отказ",Отказ прослушать предложение,155319.0,20.0,18.0,,,0.0,,,3,0,0.0,1,0
430330879,32.0,1.0,,,,,,,,,,Без подписки,17458.2,,Casco,Afterfilling,2024-08-09,41.0,"Дозвон, Отказ",Другое;Выбрал другую СК,263062.0,29.0,29.0,0.0,,,Россия,Холост/не замужем,4,0,,0,0
153862306,59.0,0.0,,,,,,,,,,Без подписки,,,Debit Cards,Cold,2024-09-24,34.0,"Дозвон, Отказ",Не звонить,100488.0,47.0,47.0,0.0,,38.0,,,1,0,,0,0
311514786,25.0,1.0,rural,0.0,0.0,0.0,0.0,0.0,0.0,Квартира,r_04 (22),Pro,,,Credit Cards,Preapprove,2023-08-01,209.0,"Дозвон, Отказ",Кредитная карта не нужна,203268.0,25.0,24.0,0.0,,2.0,,,1,0,0.0,0,0
373936214,46.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Afterfilling,2023-07-29,12.0,"Дозвон, Отказ",Отказ прослушать предложение,33882.0,40.0,39.0,0.0,,81.0,,,5,1,,0,0
129429242,32.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Afterfilling,2023-08-23,47.0,"Дозвон, Отказ",Нет потребности в кредите,223050.0,22.0,21.0,0.0,,,Россия,Холост/не замужем,2,0,,0,0
81685986,33.0,0.0,urban,0.0,0.0,1.0,0.0,0.0,0.0,Квартира,u_10 (35),Pro,,,Credit Cards,Preapprove,2023-10-24,25.0,"Дозвон, Отказ",Не звонить,236467.0,20.0,19.0,0.0,,0.0,,,1,0,1.0,0,0
340802072,68.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2022-07-28,55.0,"Дозвон, Отказ",Кредит уже не нужен,135931.0,39.0,37.0,,,5.0,,,3,0,,0,0
55003399,57.0,0.0,urban,0.0,0.0,0.0,0.0,1.0,0.0,Квартира,u_03 (13),Без подписки,,16064.0,Debit Cards,Meeting,2024-07-02,265.0,"Дозвон, Успешно",Назначена встреча,80760.0,52.0,52.0,0.0,,39.0,,,1,0,1.0,0,1
533996371,34.0,0.0,urban,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,u_07 (27),Pro,,,Cash Loan,Preapprove,2024-05-31,163.0,"Дозвон, Отказ",Кредит уже не нужен,20824.0,58.0,57.0,0.0,,92.0,,,4,0,1.0,0,0
309571789,31.0,1.0,,,,,,,,,,Без подписки,,,Cash Loan,Preapprove,2023-11-08,24.0,"Дозвон, Отказ",Отказ по всем продуктам,208722.0,28.0,27.0,0.0,,3.0,Россия,Холост/не замужем,2,0,,0,0
276855103,39.0,1.0,urban,0.0,0.0,1.0,0.0,1.0,2.0,Нет своего жилья,u_04 (14),Без подписки,,,Credit Cards,Afterfilling,2022-01-18,267.0,"Дозвон, Успешно",Встреча по короткой стратегии,114823.0,42.0,39.0,,,4.0,,,1,0,1.0,1,1
60403607,56.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2023-10-25,15.0,"Дозвон, Отказ",Третье лицо,191371.0,35.0,34.0,0.0,,7.0,,,2,0,,0,0
313505234,18.0,0.0,town,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,t_12 (44),Без подписки,,,Credit Cards,Preapprove,2022-07-13,62.0,"Дозвон, Отказ",Кредит уже не нужен,153071.0,21.0,18.0,,,1.0,,,2,0,0.0,0,0
401492584,34.0,0.0,town,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,t_10 (40),Без подписки,,,Cash Loan,Incoming,2022-04-05,37.0,"Дозвон, Отказ",Переведен в банк,17498.0,61.0,58.0,0.0,,72.0,,,1,0,0.0,0,0
514152579,41.0,0.0,,,,,,,,,,Pro,,17823.5,Cash Loan,Preapprove,2024-04-26,19.0,"Дозвон, Отказ",Отказ прослушать предложение,264573.0,25.0,24.0,0.0,,0.0,,,4,0,,0,0
297332631,31.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2024-05-31,6.0,"Дозвон, Отказ",Отказ прослушать предложение,270652.0,22.0,22.0,1.0,,,,,4,0,,0,0
132431512,48.0,1.0,msk,0.0,1.0,1.0,0.0,1.0,2.0,Квартира,m_01 (1),Без подписки,,,Credit Cards,Afterfilling,2022-12-09,28.0,"Дозвон, Отказ",Отказ прослушать предложение,156643.0,57.0,55.0,0.0,,5.0,,,4,0,1.0,1,0
314840158,43.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Afterfilling,2022-02-08,26.0,"Дозвон, Отказ",Нет потребности в кредите,114564.0,22.0,20.0,,,,,,1,0,,0,0
146591607,41.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2024-07-25,23.0,"Дозвон, Отказ",Кредитная карта не нужна,200908.0,29.0,28.0,0.0,,,,,3,0,,0,0
519939407,49.0,1.0,,,,,,,,,,Без подписки,,13264.77,Credit Cards,Preapprove,2024-08-02,28.0,"Дозвон, Отказ",Отказ прослушать предложение,284819.0,18.0,18.0,0.0,,,,,4,0,,0,0
165113061,43.0,0.0,town,0.0,1.0,1.0,0.0,1.0,0.0,Нет своего жилья,t_06 (28),Pro,,,MVNO,Afterfilling,2023-02-03,317.0,"Дозвон, Отказ",Другое,168175.0,22.0,20.0,1.0,,3.0,,,4,0,0.0,0,0
267911980,41.0,0.0,urban,0.0,0.0,0.0,0.0,1.0,1.0,Квартира,u_04 (14),Без подписки,,,Credit Cards,Preapprove,2023-08-08,26.0,"Дозвон, Отказ",Кредитная карта не нужна,215301.0,30.0,28.0,1.0,,0.0,Россия,Холост/не замужем,1,0,1.0,1,0
452693278,59.0,1.0,town,0.0,1.0,1.0,0.0,0.0,0.0,Нет своего жилья,t_08 (30),Без подписки,,,Debit Cards,Utilization,2022-10-03,96.0,"Дозвон, Успешно",Готов использовать карту,154804.0,22.0,20.0,0.0,,3.0,,,0,0,0.0,0,1
53409551,36.0,0.0,town,0.0,0.0,0.0,0.0,1.0,1.0,Квартира,t_07 (29),Pro,13197.23,12983.5,MVNO,Afterfilling,2024-08-27,8.0,"Дозвон, Отказ",Другое,39044.0,28.0,28.0,0.0,,70.0,,,1,0,0.0,1,0
313603425,18.0,0.0,town,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,t_09 (36),Без подписки,,17823.5,Credit Cards,Preapprove,2023-01-09,43.0,"Дозвон, Отказ",Кредит уже не нужен,174508.0,45.0,43.0,,,1.0,,,0,0,0.0,0,0
432776026,30.0,1.0,msk,0.0,1.0,1.0,0.0,0.0,0.0,Нет своего жилья,m_05 (12),Без подписки,,,Debit Cards,Utilization,2022-09-20,131.0,"Дозвон, Успешно",Готов использовать карту,154804.0,22.0,20.0,0.0,,2.0,,,1,0,1.0,0,1
447372067,42.0,1.0,town,0.0,0.0,1.0,0.0,1.0,0.0,Квартира,t_10 (40),Без подписки,,,MVNO,Afterfilling,2022-11-28,21.0,"Дозвон, Отказ",Другое,168175.0,22.0,20.0,1.0,,1.0,,,0,0,0.0,0,0
590171390,52.0,0.0,town,0.0,0.0,0.0,0.0,0.0,0.0,Нет своего жилья,t_06 (28),Pro,,15729.7,MVNO,Afterfilling,2024-09-06,145.0,"Дозвон, Успешно",Назначена встреча,16515.0,40.0,40.0,1.0,,119.0,,,4,0,0.0,0,1
452443791,38.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2023-03-17,33.0,"Дозвон, Отказ",Кредитная карта не нужна,110118.0,40.0,38.0,0.0,,,,,4,0,,0,0
347519587,39.0,0.0,town,0.0,0.0,1.0,0.0,1.0,3.0,Квартира,t_04 (16),Pro,,,Debit Cards,Meeting,2022-08-05,103.0,"Дозвон, Успешно",Назначена встреча,157021.0,26.0,23.0,,,0.0,,,4,0,0.0,1,1
1065109,63.0,0.0,,,,,,,,,,Без подписки,,,MVNO,Cold,2022-07-19,39.0,"Дозвон, Отказ",Другое,143610.0,30.0,27.0,,,3.0,,,1,0,,0,0
252582861,28.0,1.0,msk,0.0,1.0,1.0,0.0,1.0,0.0,Нет своего жилья,m_05 (12),Pro,,18008.86,Credit Cards,Preapprove,2024-01-27,0.0,"Дозвон, Отказ",Отказ прослушать предложение,248360.0,19.0,18.0,0.0,,0.0,,,5,1,1.0,0,0
144771251,22.0,0.0,urban,0.0,0.0,0.0,0.0,1.0,0.0,Квартира,u_07 (27),Pro,,,Investment,Reutilization,2022-12-14,116.0,"Дозвон, Успешно",Обещал утилизироваться самостоятельно,178536.0,27.0,25.0,1.0,,0.0,,,2,0,1.0,0,1
337542422,20.0,1.0,urban,0.0,0.0,0.0,0.0,0.0,0.0,Нет своего жилья,u_12 (43),Без подписки,,,Credit Cards,Preapprove,2023-06-16,23.0,"Дозвон, Отказ",Кредитная карта не нужна,200614.0,31.0,30.0,0.0,,1.0,,,4,0,1.0,0,0
230512,49.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2023-02-22,25.0,"Дозвон, Отказ",Кредитная карта не нужна,139863.0,29.0,29.0,0.0,,,,,2,0,,0,0
394995083,36.0,0.0,,,,,,,,,,Без подписки,,11323.5,Credit Cards,Preapprove,2023-12-26,31.0,"Дозвон, Отказ",Кредитная карта не нужна,109997.0,67.0,66.0,0.0,,43.0,,,1,0,,0,0
432351040,58.0,1.0,urban,0.0,0.0,0.0,0.0,0.0,0.0,Квартира,u_03 (13),Pro,,12385.71,MVNO,Cold,2024-08-16,8.0,"Дозвон, Отказ",Другое,39044.0,28.0,28.0,0.0,,70.0,,,4,0,1.0,0,0
351854671,44.0,0.0,,,,,,,,,,Без подписки,,,MVNO,Cold,2022-11-08,263.0,"Дозвон, Успешно",Назначена встреча,39044.0,28.0,26.0,0.0,,48.0,,,1,0,,0,1
133190959,61.0,0.0,,,,,,,,,,Без подписки,,,Mortgage Insurance,Cold,2022-11-11,70.0,"Дозвон, Отказ",Другое,43165.0,62.0,60.0,0.0,,44.0,,,4,0,,0,0
390291405,53.0,0.0,town,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,t_11 (42),Без подписки,,,MVNO,Afterfilling,2023-03-03,25.0,"Дозвон, Отказ",Устраивает свой оператор,16515.0,40.0,38.0,1.0,,101.0,,,4,0,0.0,0,0
523235209,28.0,1.0,town,1.0,0.0,0.0,0.0,0.0,0.0,Нет своего жилья,t_07 (29),Без подписки,,,Debit Cards,Meeting,2023-09-27,281.0,"Дозвон, Успешно",Назначена встреча,12674.0,58.0,60.0,0.0,,75.0,,,2,0,0.0,0,1
380547886,32.0,1.0,,,,,,,,,,Без подписки,,,Debit Cards,Cold,2023-07-21,71.0,"Дозвон, Отказ",Не хочет ДК,160374.0,27.0,25.0,0.0,,11.0,,,4,0,,0,0
379508544,35.0,0.0,rural,0.0,0.0,0.0,0.0,1.0,1.0,Нет своего жилья,r_03 (20),Без подписки,,,Credit Cards,Preapprove,2023-07-04,20.0,"Дозвон, Отказ",Кредитная карта не нужна,157519.0,20.0,19.0,0.0,,11.0,,,1,0,0.0,1,0
383352637,52.0,1.0,,,,,,,,,,Без подписки,,,Debit Cards,Afterfilling,2023-07-29,34.0,"Дозвон, Отказ",Не хочет ДК,170025.0,24.0,23.0,0.0,,1.0,,,5,1,,0,0
530556939,22.0,1.0,msk,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,m_11 (34),Без подписки,,13264.34,Secured Loan,Upsell,2024-08-29,39.0,"Дозвон, Отказ",Отказ по всем продуктам,215719.0,27.0,29.0,1.0,,12.0,,,3,0,1.0,0,0
383883359,42.0,0.0,urban,0.0,1.0,0.0,0.0,1.0,1.0,Квартира,u_04 (14),Без подписки,14823.5,21139.9,Secured Loan,Upsell,2024-07-02,24.0,"Дозвон, Отказ",Отказ по всем продуктам,278845.0,22.0,21.0,0.0,,0.0,,,1,0,1.0,1,0
445196319,42.0,0.0,urban,0.0,0.0,0.0,0.0,1.0,2.0,Нет своего жилья,u_10 (35),Без подписки,,,Investment,Utilization,2023-07-17,250.0,"Дозвон, Отказ",Не хочет разбираться,200698.0,33.0,31.0,1.0,,64.0,Россия,Холост/не замужем,0,0,1.0,1,0
392601566,42.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2023-07-03,23.0,"Дозвон, Отказ",Третье лицо,202728.0,23.0,22.0,1.0,,1.0,,,0,0,,0,0
337858469,22.0,0.0,town,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,t_05 (19),Pro,,,Cash Loan,Preapprove,2024-04-10,42.0,"Дозвон, Отказ",Отказ по всем продуктам,210248.0,37.0,37.0,0.0,,8.0,Россия,Холост/не замужем,2,0,0.0,0,0
135413295,28.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2023-06-23,13.0,"Дозвон, Отказ",Не звонить,201848.0,44.0,43.0,0.0,,1.0,,,4,0,,0,0
272148210,27.0,1.0,rural,0.0,0.0,1.0,0.0,1.0,0.0,Нет своего жилья,r_02 (7),Без подписки,,,Credit Cards,Afterfilling,2023-05-11,88.0,"Дозвон, Отказ",Нет потребности в кредите,109889.0,24.0,22.0,1.0,,40.0,,,3,0,0.0,0,0
336836445,23.0,0.0,,,,,,,,,,Pro,,,Credit Cards,Afterfilling,2024-03-08,30.0,"Дозвон, Отказ",Левый контакт,258720.0,31.0,30.0,0.0,,0.0,,,4,0,,0,0
391581915,39.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2023-11-23,210.0,"Дозвон, Отказ",Кредит уже не нужен,108145.0,49.0,48.0,0.0,,26.0,,,3,0,,0,0
104872646,33.0,1.0,town,0.0,0.0,1.0,0.0,1.0,0.0,Квартира,t_07 (29),Без подписки,,14025.8,Credit Cards,Preapprove,2024-09-18,21.0,"Дозвон, Отказ",Кредитная карта не нужна,291776.0,32.0,32.0,0.0,,1.0,Россия,Холост/не замужем,2,0,0.0,0,0
260122099,45.0,1.0,town,0.0,0.0,1.0,0.0,1.0,1.0,Нет своего жилья,t_04 (16),Без подписки,,22823.5,Credit Cards,Preapprove,2023-06-20,27.0,"Дозвон, Отказ",Отказ прослушать предложение,187772.0,20.0,19.0,0.0,,4.0,,,1,0,0.0,1,0
133897809,33.0,1.0,msk,0.0,0.0,1.0,0.0,1.0,0.0,Нет своего жилья,m_06 (15),Без подписки,,,Credit Cards,Preapprove,2022-09-26,98.0,"Дозвон, Отказ",Кредит уже не нужен,164292.0,27.0,24.0,1.0,,0.0,,,0,0,1.0,0,0
584688073,28.0,1.0,town,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,t_09 (36),Pro,8802.03,11907.3,MVNO,Cold,2024-09-03,32.0,"Дозвон, Отказ",Уже является абонентом ТМ,129118.0,25.0,28.0,0.0,,42.0,,,1,0,0.0,0,0
82705558,34.0,1.0,msk,0.0,0.0,1.0,0.0,1.0,0.0,Квартира,m_02 (2),Pro,41927.58,,Credit Cards,Preapprove,2022-07-16,116.0,"Дозвон, Отказ",Кредит уже не нужен,4747.0,44.0,41.0,0.0,,93.0,,,5,1,1.0,0,0
421468160,20.0,1.0,town,0.0,0.0,0.0,0.0,0.0,0.0,Квартира,t_12 (44),Без подписки,,,Credit Cards,Preapprove,2024-04-02,24.0,"Дозвон, Отказ",Кредитная карта не нужна,208001.0,19.0,19.0,1.0,,,,,1,0,0.0,0,0
486818829,30.0,1.0,town,0.0,0.0,1.0,0.0,1.0,1.0,Нет своего жилья,t_09 (36),Без подписки,,15117.0,MVNO,Cold,2024-10-30,55.0,"Дозвон, Отказ",Не интересно,274997.0,21.0,21.0,1.0,,5.0,,,2,0,0.0,1,0
253311455,65.0,1.0,rural,0.0,0.0,0.0,0.0,1.0,0.0,Квартира,r_09 (41),Без подписки,,,Credit Cards,Preapprove,2023-11-30,54.0,"Дозвон, Отказ",Кредитная карта не нужна,231848.0,20.0,19.0,0.0,,2.0,,,3,0,0.0,0,0
503475766,44.0,0.0,,,,,,,,,,Без подписки,,,Debit Cards,Cold,2023-05-25,28.0,"Дозвон, Отказ",Не хочет ДК,160374.0,27.0,25.0,0.0,,9.0,,,3,0,,0,0
279244440,24.0,0.0,rural,0.0,0.0,0.0,0.0,0.0,0.0,Нет своего жилья,r_04 (22),Без подписки,,11323.5,Cash Loan,Upsell,2023-08-17,34.0,"Дозвон, Отказ",Другое,145857.0,48.0,47.0,0.0,,66.0,,,3,0,0.0,0,0
278666447,43.0,1.0,,,,,,,,,,Без подписки,,,Debit Cards,Afterfilling,2024-10-07,35.0,"Дозвон, Отказ",Дебетовая карта не нужна,170025.0,24.0,24.0,0.0,,15.0,,,0,0,,0,0
385576984,21.0,1.0,,,,,,,,,,Без подписки,,15823.5,Credit Cards,Preapprove,2022-09-16,38.0,"Дозвон, Отказ",Другой банк,145857.0,48.0,46.0,,,55.0,,,4,0,,0,0
260220798,30.0,1.0,urban,0.0,1.0,1.0,0.0,1.0,0.0,Нет своего жилья,u_02 (5),Без подписки,,23072.73,Credit Cards,Downsell,2024-08-12,46.0,"Дозвон, Отказ",Третье лицо,235421.0,36.0,36.0,1.0,,9.0,,,0,0,1.0,0,0
136449657,47.0,0.0,urban,0.0,0.0,1.0,0.0,1.0,1.0,Квартира,u_06 (23),Без подписки,,12823.5,Credit Cards,Reutilization,2024-02-19,377.0,"Дозвон, Успешно",Рассрочка на первую покупку от 600 руб,40200.0,46.0,45.0,0.0,,114.0,,,0,0,1.0,1,1
445338197,49.0,0.0,town,0.0,0.0,1.0,0.0,1.0,0.0,Квартира,t_06 (28),Без подписки,,,Debit Cards,Utilization,2022-10-28,93.0,"Дозвон, Успешно",Готов использовать карту,165337.0,24.0,25.0,1.0,,1.0,,,4,0,0.0,0,1
447841031,19.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2023-04-21,29.0,"Дозвон, Отказ",Третье лицо,145857.0,48.0,46.0,0.0,,62.0,,,4,0,,0,0
485141026,61.0,0.0,urban,0.0,0.0,0.0,0.0,1.0,0.0,Квартира,u_11 (39),Без подписки,,,Credit Cards,Preapprove,2023-12-13,26.0,"Дозвон, Отказ",Отказ прослушать предложение,201848.0,44.0,43.0,0.0,,7.0,,,2,0,1.0,0,0
253959551,46.0,1.0,town,0.0,0.0,1.0,0.0,1.0,1.0,Квартира,t_06 (28),Без подписки,11605.97,,Credit Cards,Preapprove,2024-01-09,27.0,"Дозвон, Отказ",Кредитная карта не нужна,232946.0,21.0,20.0,1.0,,,Россия,Холост/не замужем,1,0,0.0,1,0
62487179,37.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2024-03-11,50.0,"Дозвон, Отказ",Кредитная карта не нужна,231855.0,20.0,19.0,0.0,,5.0,,,0,0,,0,0
173266218,42.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2023-01-20,19.0,"Дозвон, Отказ",Третье лицо,110118.0,40.0,38.0,0.0,,,,,4,0,,0,0
195416098,29.0,0.0,,,,,,,,,,Без подписки,,12939.91,Credit Cards,Preapprove,2024-10-28,77.0,"Дозвон, Отказ",Кредитная карта не нужна,109997.0,67.0,67.0,0.0,,53.0,,,0,0,,0,0
270904216,25.0,1.0,,,,,,,,,,Pro,,,Car Loan,Agreement,2023-04-26,100.0,"Дозвон, Отказ",Другой банк,138438.0,39.0,38.0,0.0,,14.0,,,2,0,,0,0
157639131,40.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2024-02-12,9.0,"Дозвон, Отказ",Не звонить,232946.0,21.0,20.0,1.0,,,Россия,Холост/не замужем,0,0,,0,0
284030690,18.0,1.0,town,0.0,0.0,1.0,0.0,1.0,0.0,Квартира,t_09 (36),Pro,,,Credit Cards,Preapprove,2023-04-13,22.0,"Дозвон, Отказ",Кредитная карта не нужна,109986.0,44.0,42.0,1.0,,26.0,,,3,0,0.0,0,0
347645926,39.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2023-02-17,11.0,"Дозвон, Отказ",Отказ прослушать предложение,109986.0,44.0,42.0,1.0,,24.0,,,4,0,,0,0
433004565,52.0,0.0,urban,0.0,0.0,1.0,0.0,0.0,0.0,Квартира,u_03 (13),Без подписки,,23110.81,Credit Cards,Meeting,2024-01-24,52.0,"Дозвон, Отказ",Не нужен продукт,236818.0,27.0,26.0,0.0,,2.0,Россия,Холост/не замужем,2,0,1.0,0,0
391595449,58.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2024-02-23,30.0,"Дозвон, Отказ",Отказ прослушать предложение,257775.0,21.0,20.0,0.0,,0.0,,,4,0,,0,0
76463526,36.0,0.0,urban,0.0,0.0,0.0,0.0,1.0,1.0,Нет своего жилья,u_07 (27),Без подписки,,,Investment,Afterfilling,2022-09-01,238.0,"Дозвон, Отказ",Не требуется сейчас,22300.0,48.0,46.0,0.0,,59.0,,,3,0,1.0,1,0
166291394,28.0,1.0,town,0.0,1.0,1.0,0.0,1.0,0.0,Нет своего жилья,t_05 (19),Без подписки,,15823.5,Cash Loan,Agreement,2023-08-15,57.0,"Дозвон, Отказ",Не устраивает одобренная сумма,108662.0,58.0,57.0,1.0,,24.0,,,1,0,0.0,0,0
263569320,41.0,0.0,urban,0.0,0.0,1.0,0.0,1.0,0.0,Квартира,u_01 (3),Без подписки,,13267.4,Credit Cards,Meeting,2024-07-05,43.0,"Дозвон, Отказ",Не нужен продукт,37943.0,55.0,56.0,0.0,,99.0,,,4,0,1.0,0,0
378457266,52.0,1.0,,,,,,,,,,Без подписки,,,Debit Cards,Utilization,2022-08-30,90.0,"Дозвон, Успешно",Готов использовать карту,154804.0,22.0,20.0,0.0,,2.0,,,1,0,,0,1
577091150,37.0,1.0,urban,0.0,0.0,1.0,0.0,0.0,0.0,Квартира,u_10 (35),Без подписки,,,Credit Cards,Preapprove,2024-06-03,60.0,"Дозвон, Отказ",Кредитная карта не нужна,267540.0,36.0,35.0,0.0,,1.0,,,0,0,1.0,0,0
535296362,40.0,0.0,,,,,,,,,,Без подписки,,27823.5,Credit Cards,Reutilization,2024-04-05,113.0,"Дозвон, Успешно",Рассрочка на первую покупку от 600 руб,97044.0,54.0,53.0,0.0,,34.0,,,4,0,,0,1
388379602,38.0,1.0,rural,0.0,0.0,1.0,0.0,1.0,1.0,Нет своего жилья,r_07 (37),Без подписки,,,Credit Cards,Preapprove,2023-10-20,7.0,"Дозвон, Отказ",Отказ прослушать предложение,233425.0,19.0,18.0,0.0,,0.0,,,4,0,0.0,1,0
56441315,42.0,1.0,town,0.0,0.0,1.0,0.0,1.0,2.0,Комната,t_01 (4),Без подписки,,,MVNO,Afterfilling,2023-03-09,19.0,"Дозвон, Отказ",Другое,168175.0,22.0,20.0,1.0,,5.0,,,3,0,0.0,1,0
342086152,33.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2023-05-29,14.0,"Дозвон, Отказ",Отказ прослушать предложение,138756.0,38.0,36.0,0.0,,15.0,,,0,0,,0,0
518786906,30.0,0.0,urban,0.0,0.0,0.0,0.0,1.0,1.0,Нет своего жилья,u_09 (32),Без подписки,,,Cash Loan,Preapprove,2024-03-06,198.0,"Дозвон, Отказ",Кредит уже не нужен,210248.0,37.0,37.0,0.0,,7.0,Россия,Холост/не замужем,2,0,1.0,1,0
133019525,27.0,1.0,,,,,,,,,,Без подписки,,,Debit Cards,Afterfilling,2024-05-22,39.0,"Дозвон, Отказ",Не хочет ДК,100488.0,47.0,47.0,0.0,,34.0,,,2,0,,0,0
453167580,47.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2024-02-08,7.0,"Дозвон, Отказ",Отказ прослушать предложение,248451.0,49.0,48.0,0.0,,0.0,Россия,Холост/не замужем,3,0,,0,0
311772481,43.0,0.0,,,,,,,,,,Без подписки,,,MVNO,Afterfilling,2023-01-19,147.0,"Дозвон, Отказ",Другое,175459.0,21.0,19.0,,,2.0,,,3,0,,0,0
